scorer,,,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025,DLC_Resnet50_silk01Aug2shuffle1_snapshot_025
labeled-data,2025_silk_01_nologo,img198.png,2348.7576,1140.18,0.028250938,1219.4177,1184.395,0.023838224,1774.7156,547.8351,0.023046695,1813.5844,548.117,0.012389185,1141.974,1488.0675,0.17529303,1141.5646,1489.3926,0.3951437,2328.1807,1588.3864,0.016582852,1146.1146,1479.1556,0.2702626,1143.5302,1486.4904,0.38105893,2329.4912,1589.7546,0.02394051,1190.0244,1187.8749,0.15430464,1140.9656,1487.1926,0.22335534,2323.4026,1589.4834,0.05688413,1188.118,1181.6493,0.18084006,1146.7579,1485.8723,0.39015162,2323.102,1586.8701,0.042900562
labeled-data,2025_silk_01_nologo,img418.png,2327.6924,1171.2141,0.020971239,2245.1318,943.1236,0.020514717,1743.9045,574.8709,0.024676464,1178.1217,858.5635,0.023521118,1722.1703,1467.7751,0.14862643,1722.373,1463.9877,0.32499197,1172.2838,852.76904,0.014414366,1728.5048,1455.7317,0.25575703,1724.7496,1462.5519,0.3299185,2546.1367,1513.4424,0.018390803,1212.8347,1140.4531,0.08357626,1723.7074,1463.204,0.19732302,2541.044,1514.4078,0.039212503,1212.1675,1134.2615,0.12156127,1727.6788,1461.2266,0.34306306,2539.8423,1509.3737,0.03614235
labeled-data,2025_silk_01_nologo,img038.png,2095.5862,1480.0353,0.019920442,2647.617,445.5393,0.024341304,1680.2543,560.4474,0.023515912,1143.0865,842.4301,0.016561225,1032.0394,1473.9381,0.19077212,1032.8329,1473.6984,0.41833556,2204.762,1494.0157,0.013231083,1037.3328,1463.6875,0.2647807,1033.6185,1470.4865,0.39891854,2187.4556,1545.5239,0.015731476,2123.474,1253.1482,0.11560453,1033.7527,1472.4274,0.22781387,2473.1758,1489.5972,0.047905777,1480.8567,1236.6305,0.12699424,1037.7203,1469.4558,0.410867,2472.8574,1489.1343,0.037835658
labeled-data,2025_silk_01_nologo,img369.png,1964.6643,1466.2296,0.024617165,2659.193,574.6162,0.023493243,1678.1716,557.97064,0.02593693,1701.9541,553.0981,0.02268649,1976.6664,1471.8187,0.17185657,960.22723,1463.645,0.39061686,1653.0947,1576.1343,0.015455524,965.7347,1454.5089,0.31851038,962.1704,1462.9523,0.39251617,1654.2651,1577.8352,0.022221526,1089.6351,1189.1154,0.11969278,959.8184,1463.7977,0.24256477,1648.4166,1577.7218,0.046938833,1088.2811,1185.3489,0.14067854,965.09143,1461.0026,0.43211228,1645.2971,1576.0975,0.040293086
labeled-data,2025_silk_01_nologo,img132.png,1490.6176,1447.3434,0.029423868,2663.715,453.25333,0.028811438,2008.611,540.94104,0.02647612,1714.8436,549.99835,0.01733393,1154.0323,1494.3628,0.1551114,1154.263,1493.7346,0.3630941,2329.4702,1580.0767,0.015120295,1159.7808,1485.1069,0.2923306,1157.058,1493.0524,0.37521327,1229.807,1594.2635,0.017869273,1194.9971,1195.0126,0.105456404,1154.573,1494.0552,0.23141928,2330.0388,1588.0149,0.04785432,1194.099,1189.0825,0.16948445,1159.6796,1491.8232,0.40899464,2329.8374,1585.0574,0.036543854
labeled-data,2025_silk_01_nologo,img128.png,1136.7212,771.63184,0.03278876,2656.2495,437.5232,0.027374377,2021.1228,543.05084,0.026409656,1814.234,567.9716,0.014764553,1232.5519,1500.093,0.15446158,1232.0157,1497.0255,0.35749853,2413.0142,1577.918,0.016398344,1236.3198,1487.8027,0.2893088,1233.3813,1495.013,0.36047897,2422.8232,1587.1534,0.018828629,1237.6154,1197.2205,0.10244567,1233.8984,1495.3074,0.22541729,2416.381,1587.3892,0.050460655,1235.57,1189.838,0.14379013,1237.3572,1494.6798,0.3890115,2414.4,1586.6134,0.040241558
labeled-data,2025_silk_01_nologo,img333.png,2304.108,1138.8848,0.0359781,1145.6477,1205.7878,0.022999315,1705.5767,563.5839,0.02444515,1172.578,1001.7185,0.012601554,999.94946,1502.058,0.18715991,1001.72345,1498.6261,0.40407455,1066.0345,1604.8774,0.014849965,1006.6361,1489.0458,0.3094911,1003.67413,1495.5116,0.40071914,1067.369,1605.6255,0.022035252,1116.4225,1211.5591,0.112013586,1004.3928,1496.4779,0.25356025,1061.2552,1605.2646,0.050570082,1115.9265,1204.3447,0.17324194,1007.1723,1495.409,0.4134762,2412.3635,1489.111,0.040376887
labeled-data,2025_silk_01_nologo,img019.png,1804.6306,1463.933,0.02999673,2609.094,408.01105,0.024434347,1706.7333,559.0081,0.026766492,1700.6124,553.64734,0.022582673,1062.3752,1458.8527,0.16358407,1816.2699,1462.7885,0.36381978,1471.6884,1539.2533,0.016608994,1821.9369,1454.0887,0.2849841,1818.4445,1460.5732,0.37912768,1475.5697,1539.8062,0.019344201,1318.9559,1201.3898,0.17373443,1818.1448,1461.7947,0.23839854,1469.9037,1539.7291,0.04521116,1318.5723,1197.9321,0.17573188,1821.7715,1459.9355,0.3948241,1467.8446,1539.9783,0.040827435
labeled-data,2025_silk_01_nologo,img297.png,1585.5671,1494.4951,0.020793809,2667.2734,485.09616,0.02343881,1772.108,557.9787,0.024584562,1145.8488,827.1312,0.020959811,1095.7781,1482.0104,0.17100024,1096.5603,1479.3486,0.374283,20.709528,1001.9755,0.016402895,1102.597,1470.2566,0.29917508,1098.9911,1477.154,0.38714635,22.978516,1002.5397,0.014691689,1171.1821,1185.4948,0.15463051,1098.4832,1478.2028,0.23897651,2296.8005,1583.5256,0.042535316,1169.9182,1182.4019,0.15888128,1102.2972,1476.3296,0.40562564,2296.277,1583.576,0.033730235
labeled-data,2025_silk_01_nologo,img024.png,1285.3273,1479.0597,0.022987824,2581.6328,384.35422,0.027092902,1678.5421,543.8746,0.025458412,1447.2151,489.23865,0.0181826,1736.3987,1462.3168,0.14400019,1736.1165,1460.9058,0.34055793,2461.1401,1529.0792,0.015505209,1742.1487,1452.9622,0.25234762,1738.3273,1459.8564,0.3470117,2461.8977,1530.698,0.01645838,1271.5836,1187.1768,0.11942073,1737.9048,1460.7802,0.21079159,2458.655,1531.8678,0.042054344,1189.0792,1134.8832,0.13396706,1741.6927,1458.4777,0.35823107,2457.3025,1529.4347,0.0350925
labeled-data,2025_silk_01_nologo,img187.png,1793.7812,1465.5022,0.019739626,2659.0178,446.13074,0.02656875,1788.1238,564.48236,0.022365328,1161.7163,922.53845,0.019614339,1808.6223,1461.7905,0.16512282,1807.6805,1461.0592,0.3698189,1863.4868,1571.7458,0.013921342,1813.0619,1450.8611,0.28792116,1809.7445,1458.1718,0.38172764,1864.9213,1572.1724,0.02214396,1139.608,1154.2963,0.124423854,1807.6746,1459.6221,0.24702106,1858.424,1571.9626,0.05305047,1289.731,1199.445,0.14759366,1812.5256,1457.3427,0.4225405,1858.6245,1569.7938,0.036951125
labeled-data,2025_silk_01_nologo,img424.png,1134.4749,1464.0289,0.020682843,2148.2927,1058.565,0.022061005,1755.7384,575.4977,0.027348956,1162.4812,778.33215,0.021243332,1148.6051,1467.7205,0.17544484,1149.7332,1465.2181,0.37094164,1171.9854,788.09436,0.012607905,1153.1382,1455.2307,0.3067237,1151.68,1462.0355,0.37775207,2433.5398,1513.5542,0.018402744,1202.7544,1180.1328,0.13191286,1149.916,1463.1156,0.2409567,2428.485,1514.4802,0.03913721,1370.1243,1182.0048,0.13969786,1153.7552,1462.1259,0.40727267,2427.3818,1510.1416,0.037904523
labeled-data,2025_silk_01_nologo,img142.png,1442.4358,1317.2867,0.02863717,2691.0447,533.2477,0.027706567,1960.239,524.10785,0.022488493,1686.8721,565.1803,0.021923695,967.8761,1489.1084,0.17563096,968.65955,1490.2632,0.37905434,1693.8671,1583.3384,0.013108042,973.35004,1481.1396,0.25082102,969.24115,1486.1836,0.36034313,2122.0906,1589.5266,0.017397845,1098.3584,1210.8545,0.116599776,970.78613,1489.062,0.20756572,1689.8691,1583.8186,0.04731876,1095.6453,1204.4309,0.16705137,973.151,1485.1519,0.368225,1690.7417,1583.4396,0.036654256
labeled-data,2025_silk_01_nologo,img430.png,2095.3208,1477.75,0.04062095,2741.6836,516.36395,0.018026244,1805.7616,576.94086,0.026647152,1158.4025,810.7955,0.016195644,1033.9305,1460.0552,0.18686529,1033.0375,1457.771,0.41085187,2182.773,1542.0283,0.014250078,1039.3453,1449.5095,0.27217302,1035.5804,1456.3417,0.39729494,2184.5027,1544.6979,0.017643789,1144.9791,1189.9464,0.12547532,1035.4429,1457.9547,0.22901657,1763.967,1569.0269,0.050604165,1143.4227,1186.3586,0.15071386,1039.4255,1455.4424,0.40732396,2587.465,1456.6835,0.035041906
labeled-data,2025_silk_01_nologo,img155.png,1310.5309,1496.0929,0.03449722,2657.9395,485.11734,0.029666236,1691.16,557.314,0.02254597,1162.3829,938.46185,0.027747976,1140.7035,1455.5494,0.16266139,1142.0264,1453.4475,0.37785116,1420.1895,1582.2937,0.015913313,1795.42,1471.9198,0.3072914,1791.8997,1479.3344,0.38064656,2522.915,1572.5514,0.020331902,1286.9446,1202.1862,0.16917497,1792.0745,1479.7347,0.24013504,2516.517,1572.4349,0.05434481,1286.2926,1198.5273,0.16888036,1795.2649,1478.5723,0.40750438,2517.066,1569.9473,0.040629458
labeled-data,2025_silk_01_nologo,img321.png,1095.7554,994.97156,0.019511232,2464.9263,655.79004,0.023171352,1472.8032,487.59735,0.028370779,1474.0822,484.07312,0.020093326,1755.6056,1459.135,0.17109014,1754.7778,1457.2374,0.37137488,2455.915,1570.8733,0.015536326,1251.4086,1494.4496,0.26420853,1248.525,1501.274,0.3564485,2456.993,1572.0148,0.022931656,1249.8711,1198.3242,0.11843896,1248.5498,1502.4238,0.22286473,2450.9426,1572.3351,0.056002986,1244.4833,1190.8821,0.13291511,1251.8734,1501.086,0.38534817,2448.1997,1570.3875,0.041475095
labeled-data,2025_silk_01_nologo,img275.png,1981.0688,1496.8984,0.03695689,1096.6942,1204.0769,0.025691278,1521.0157,549.5512,0.027323883,1524.3442,546.91174,0.020211373,920.6699,1491.0907,0.17980154,921.3226,1487.487,0.37835526,1626.471,1579.9784,0.01247646,927.0949,1479.1172,0.28423905,923.0899,1485.6445,0.37569603,2413.6094,1499.8586,0.016169617,1068.5531,1206.9296,0.12200193,1996.7223,1495.6877,0.23173605,1619.9714,550.35657,0.046391793,1067.2452,1200.1147,0.16393425,927.55597,1484.649,0.41469303,1619.7133,548.3222,0.034795824
labeled-data,2025_silk_01_nologo,img407.png,2320.307,1418.0729,0.03856526,1091.169,1173.0175,0.023372402,1682.3859,577.7417,0.025216563,1671.5515,572.61285,0.015032911,1899.0172,1476.5184,0.16153371,1898.6475,1475.2701,0.37343302,1549.5853,1547.0327,0.0134047475,1903.7472,1466.9049,0.26174086,1900.5425,1473.0382,0.374799,1961.0027,1559.1342,0.016098097,1352.8207,1234.4802,0.15510313,1900.4016,1474.7142,0.23081174,2194.313,1506.2563,0.04782251,1352.651,1230.818,0.16299084,1903.8622,1473.0344,0.38417056,1546.7466,550.42773,0.03395681
labeled-data,2025_silk_01_nologo,img205.png,1474.4733,1298.8813,0.024544178,2708.8499,502.8308,0.026901048,1946.7394,509.64566,0.020295935,1431.4409,514.3351,0.015010885,1006.4819,1490.0759,0.19129083,1006.7716,1486.3016,0.41029015,2182.0579,1588.1459,0.016699264,1011.2521,1476.5442,0.3117832,1008.8184,1484.2991,0.41887856,2183.5164,1589.468,0.02406632,1126.3628,1201.5284,0.15267415,1008.5245,1485.5206,0.25895444,1718.0514,1572.894,0.05644567,1123.9576,1195.9064,0.16916591,1012.7106,1483.5347,0.45151168,1717.848,1570.361,0.043557346
labeled-data,2025_silk_01_nologo,img435.png,2778.5186,861.8411,0.022623215,2618.556,689.4693,0.018013645,1810.444,574.1017,0.028593926,1505.8562,561.08484,0.01575027,958.86365,1456.3367,0.17959942,959.6673,1453.1764,0.42550263,1692.7069,1565.2928,0.01637558,964.6709,1443.7755,0.30604377,961.4322,1451.3793,0.42200243,1696.4003,1569.6354,0.01595154,1105.825,1191.5046,0.09692742,961.5288,1452.4458,0.25235963,1693.1436,1570.367,0.045159418,1433.9587,1251.7411,0.12690856,965.60767,1450.4178,0.44759798,1691.5519,1569.6799,0.039065268
labeled-data,2025_silk_01_nologo,img016.png,1343.3523,1282.9789,0.039791785,1111.1146,1173.4961,0.02749884,1694.7256,559.08655,0.027314924,1670.8214,552.13354,0.01922769,1868.9229,1466.7969,0.16267398,1869.847,1464.6945,0.3603684,233.67593,1088.084,0.011279352,1873.6312,1454.7443,0.3010522,1871.9965,1461.045,0.37034807,237.03467,1082.611,0.013802644,1349.5774,1217.4678,0.164075,1868.9634,1463.8053,0.24160661,1529.752,1538.382,0.044816475,1080.4995,1167.9307,0.18727453,1873.6154,1461.7864,0.40365312,1529.5631,1536.4153,0.03450471
labeled-data,2025_silk_01_nologo,img180.png,1129.0227,930.45215,0.020011216,2688.029,500.27707,0.026588108,1488.0787,542.3137,0.021839317,1130.8569,906.67487,0.015199248,1926.921,1471.941,0.17582111,1928.036,1469.4,0.4021725,2006.7823,1571.7821,0.016575808,1931.4204,1460.9875,0.2674755,1930.2598,1466.9568,0.37671396,2008.264,1572.4347,0.02482757,1067.7115,1185.4304,0.11981302,1930.1625,1467.8641,0.21959785,2001.6522,1572.1033,0.056741618,1353.9459,1241.5802,0.13710569,1932.5569,1466.1711,0.3788526,1999.727,1572.4763,0.0421927
labeled-data,2025_silk_01_nologo,img118.png,2435.5835,1447.4246,0.031787504,2677.0989,481.68765,0.030455267,1696.6283,578.314,0.02493724,1143.5044,810.8065,0.014624949,1876.693,1478.9158,0.1718985,1875.5374,1479.3348,0.40126735,1525.1183,1588.7675,0.018010076,1880.2795,1468.6547,0.31229097,1877.617,1476.2029,0.41163856,1526.462,1589.9608,0.025018897,1097.1195,1185.0099,0.14071313,1874.7942,1477.308,0.2534764,1520.4004,1589.8234,0.054010917,1095.8661,1181.2854,0.14721406,1879.9879,1475.1755,0.44586676,1518.019,1589.2354,0.046128035
labeled-data,2025_silk_01_nologo,img182.png,2286.904,1008.58325,0.023625595,2678.3425,486.0851,0.028914586,1490.2446,532.6954,0.027379721,1146.0051,938.5217,0.021253793,1889.0275,1469.837,0.1844964,1890.6246,1468.0496,0.43148553,2507.1472,1503.6256,0.0146787735,1894.8529,1457.6971,0.31629315,1892.2057,1465.7031,0.42207587,1965.5123,1571.9144,0.020034136,1080.256,1175.7965,0.15310274,1892.2875,1466.4518,0.2504112,1959.5807,1572.3296,0.054781217,1078.7192,1171.2323,0.18137981,1896.1888,1464.9166,0.4391648,1959.6615,1569.5537,0.04295038
labeled-data,2025_silk_01_nologo,img163.png,2715.857,802.0382,0.018460965,2646.8286,469.23364,0.028201474,1675.928,543.2295,0.024714895,1668.6017,537.499,0.017532982,1169.0404,1479.5552,0.17337446,1168.186,1478.6451,0.3805189,2352.6416,1571.8827,0.015838997,1172.3181,1467.9246,0.3019754,1169.2234,1475.9717,0.38027993,2356.7625,1573.1255,0.02336196,1203.8135,1184.3865,0.14543,1167.1046,1477.2795,0.24053521,2350.4143,1572.8658,0.051731005,1202.8414,1181.8506,0.14430782,1172.2499,1474.8254,0.42759448,2348.3308,1572.7748,0.04493205
labeled-data,2025_silk_01_nologo,img246.png,1079.1008,1160.4504,0.017931938,2694.6624,496.9506,0.027472043,1651.9862,560.111,0.024592618,1129.2,858.09875,0.01948774,1942.5851,1489.2329,0.16885051,1944.4137,1485.943,0.38182908,1548.8158,1591.3982,0.017938806,1947.9213,1477.7445,0.25537443,1946.5693,1483.5011,0.35631654,2023.1643,1589.6696,0.024944555,1101.2356,1189.3523,0.13384695,1946.7366,1484.7816,0.21081485,2016.455,1589.4474,0.05646333,1099.3545,1183.8048,0.15465726,1949.0071,1483.0851,0.366022,2522.1821,1585.9669,0.04575491
labeled-data,2025_silk_01_nologo,img250.png,1125.7461,1143.2971,0.017895931,2674.9597,453.53992,0.026505303,1725.3625,560.29095,0.02657779,1130.3993,938.7427,0.026470106,1871.6484,1481.4685,0.1707533,1870.623,1480.0712,0.38563225,1462.6416,1591.245,0.017620537,1874.9723,1470.1741,0.3174302,1871.5133,1477.4382,0.38291568,1464.0605,1593.0111,0.021951195,1143.0591,1171.5282,0.16842197,1869.9413,1479.0625,0.24925624,1929.7611,1588.2749,0.05067673,1141.4137,1168.0596,0.1756889,1874.6936,1476.844,0.43442327,1929.3279,1585.0807,0.039466437
labeled-data,2025_silk_01_nologo,img099.png,2375.8784,1155.782,0.020600848,2655.972,429.01865,0.02380572,1759.4617,558.54236,0.027941737,1765.3804,553.3347,0.020502122,1142.9474,1476.3451,0.18987775,1143.7089,1473.8563,0.42235205,2334.973,1559.9994,0.014255054,1148.8413,1463.4746,0.27776393,1146.1101,1470.8596,0.40075243,2345.3696,1570.9111,0.020444553,1196.8356,1183.9421,0.1150238,1143.4457,1471.4935,0.23273839,2339.1782,1571.2195,0.052762136,1195.5603,1175.6195,0.13189305,1148.3076,1468.6702,0.40253457,2336.4036,1570.4396,0.037149046
labeled-data,2025_silk_01_nologo,img062.png,1290.8906,1216.0205,0.031035068,2648.668,440.63284,0.024602063,1771.9783,558.7482,0.024961207,1161.6108,1067.0587,0.019545576,1212.7388,1502.9795,0.16807383,1213.9703,1500.0812,0.3533673,1156.0768,1060.7549,0.01337071,1216.7896,1490.1782,0.27763352,1214.2164,1497.1859,0.3520522,2393.945,1569.3787,0.0148146255,1225.0616,1194.2308,0.10365411,1214.4354,1497.6992,0.22849782,2601.8481,1507.8247,0.048118412,1223.8378,1189.0084,0.15592778,1218.0103,1496.7166,0.3866149,2602.3765,1505.143,0.035624966
labeled-data,2025_silk_01_nologo,img399.png,1488.0817,1299.2307,0.018302847,2402.0466,721.6687,0.023251627,1635.9729,563.45984,0.027475338,1633.4431,559.5365,0.014151395,978.76965,1473.2573,0.18666402,978.48517,1473.3483,0.41465518,2125.5068,1560.8417,0.01744057,984.0217,1463.4973,0.2962532,980.6764,1470.7985,0.40739116,1721.9463,1554.7429,0.023370305,1101.2627,1196.6453,0.11713915,977.72626,1471.8241,0.24239029,1715.3224,1554.9359,0.058038186,1098.8009,1189.948,0.17545222,982.7156,1468.7914,0.42640656,1715.6255,1552.363,0.04190327
labeled-data,2025_silk_01_nologo,img177.png,1064.4215,1176.3912,0.011672485,2690.5261,516.0463,0.029758917,1489.7666,548.6229,0.025855469,1161.7817,986.614,0.017438622,1986.7603,1473.2302,0.15949847,1987.6525,1470.5894,0.3780413,2071.271,1571.0759,0.013876165,941.29205,1453.7899,0.26177585,1989.3456,1468.3013,0.36838013,2072.7488,1571.4342,0.022170998,1080.4037,1199.5144,0.104026705,1988.8339,1469.647,0.21316884,2066.0408,1571.2495,0.053931132,1389.4127,1253.37,0.12832266,1992.8195,1467.5029,0.3789791,2064.692,1571.6171,0.0383816
labeled-data,2025_silk_01_nologo,img137.png,2381.3645,1139.745,0.024308743,2677.139,493.83398,0.03102544,1788.7863,573.0095,0.02405144,1433.7678,1035.7515,0.021031467,1053.0192,1492.8698,0.17979202,1052.3073,1491.4224,0.39919758,2218.801,1579.4065,0.018122843,1057.1807,1481.739,0.2742591,1054.5496,1488.7964,0.3896209,1757.1012,1575.666,0.018577194,1144.1411,1204.5118,0.15632977,1052.3158,1491.2412,0.23625796,1752.0767,1576.3724,0.052918144,1142.4578,1198.0668,0.19229226,1056.9135,1488.8215,0.4090795,1751.1423,1573.3301,0.041720964
labeled-data,2025_silk_01_nologo,img085.png,1325.8563,1281.3694,0.03360338,1146.989,1167.9509,0.022823405,1743.7985,561.5661,0.025322447,1701.9547,552.0141,0.018628007,1875.2047,1477.1869,0.16319604,1874.1145,1477.3668,0.3743419,1493.1263,1557.9639,0.018647717,1879.0132,1467.2362,0.28414065,1876.1733,1474.331,0.38346523,1495.417,1560.5763,0.021829436,1338.1947,1207.0276,0.15694882,1873.7577,1475.8337,0.23854618,2178.4602,1512.8214,0.048346825,1337.1835,1202.0958,0.17739995,1878.7295,1473.5247,0.41637155,2176.0098,1510.6165,0.037356175
labeled-data,2025_silk_01_nologo,img169.png,1160.8542,946.2449,0.01831279,2672.7844,486.98117,0.027865041,1662.6216,544.57776,0.023028076,1177.4688,970.4981,0.024268018,1053.8429,1474.247,0.18325312,1052.7905,1471.8112,0.38584766,2232.7554,1572.0647,0.017262537,1059.3672,1465.3125,0.27479517,1055.5869,1471.9753,0.36057568,2233.9556,1572.3188,0.022661151,1147.1437,1196.0897,0.09014323,1055.3029,1473.5554,0.21944433,2227.5366,1572.1853,0.060143426,1467.6448,1219.5756,0.12628454,1059.5046,1471.4686,0.39345565,2227.685,1569.6011,0.044488918
labeled-data,2025_silk_01_nologo,img300.png,2126.659,1496.8391,0.03250706,2681.3965,509.2392,0.023606032,1756.3103,558.9172,0.025348758,1130.408,827.0881,0.021595823,1039.1262,1478.0615,0.1863643,1038.133,1476.0535,0.40427196,1124.0615,820.7759,0.013223777,1043.4417,1466.2778,0.29414853,1039.6748,1474.2115,0.3882776,2492.0857,1512.4927,0.016196357,1141.012,1189.0039,0.13437738,1037.9277,1475.8682,0.24335459,2234.3308,1581.7977,0.044761494,1139.5154,1185.7542,0.1561219,1042.9521,1473.0284,0.43400803,2233.5645,1581.7839,0.03422355
labeled-data,2025_silk_01_nologo,img279.png,1343.1411,1297.9719,0.035900448,1110.4824,1187.3052,0.027814042,1686.0731,562.55426,0.033751026,1680.4177,558.1967,0.014522588,1915.2572,1494.5795,0.16687685,1914.5785,1493.0044,0.38943878,1543.1143,1581.2191,0.01568963,1920.2739,1484.0822,0.28350127,1916.7932,1490.4442,0.39471123,1544.4783,1587.0809,0.018612731,1082.6935,1186.4531,0.143764,1916.4537,1492.142,0.2445757,1539.6526,1586.4929,0.048789207,1081.0952,1181.021,0.16921122,1920.1881,1490.3961,0.4053961,1690.1907,549.69006,0.03783404
labeled-data,2025_silk_01_nologo,img444.png,2044.2177,1504.8457,0.019416822,2672.74,487.40732,0.022959242,1727.68,579.6599,0.021844022,1162.1523,937.84094,0.02155539,1848.65,1457.6521,0.17538832,1847.7301,1455.9297,0.38884887,1501.39,1563.4786,0.017315475,1853.6871,1448.204,0.24792403,1850.1475,1454.4678,0.3776912,1511.3809,1569.6978,0.020527823,1122.6942,1163.7877,0.14388055,1850.252,1456.3029,0.22251584,1504.8292,1569.8118,0.053121,1122.7368,1155.9946,0.15798362,1853.8734,1453.7498,0.3866756,1502.6089,1569.771,0.04153237
labeled-data,2025_silk_01_nologo,img370.png,1509.1597,1512.4998,0.0157177,2659.7507,572.50775,0.020379528,1692.4872,557.94305,0.025628755,1701.5692,553.80884,0.019792708,1958.5345,1471.2843,0.16980317,1960.47,1468.1562,0.38856733,2302.1855,1504.2623,0.015715461,1964.3217,1459.607,0.2698399,953.5184,1459.3779,0.3678337,2039.0773,1561.8207,0.020220686,1082.0469,1191.9315,0.098486565,1962.8215,1466.4261,0.22732995,2299.7266,1504.8197,0.0474622,1080.2484,1188.1699,0.13006973,1965.1608,1465.1667,0.37782967,2298.7175,1504.4506,0.041356847
labeled-data,2025_silk_01_nologo,img271.png,1458.871,1318.7333,0.02839334,1127.1686,1215.7867,0.027286515,1697.4553,564.0561,0.029055774,1672.29,558.7093,0.013101717,962.758,1498.05,0.17713971,963.80096,1496.0946,0.41813672,1709.2234,551.4987,0.018068079,969.73175,1486.647,0.31909886,966.76196,1494.7555,0.41478005,537.3602,1033.4143,0.015902793,1099.5308,1216.1744,0.13443996,963.59937,1495.6947,0.24851237,1705.7527,554.181,0.047319975,1096.1683,1208.7908,0.16163099,968.9801,1493.0931,0.43863088,1705.028,551.5191,0.046113286
labeled-data,2025_silk_01_nologo,img039.png,1636.2432,1510.1864,0.016894845,2656.3604,453.69586,0.026586037,1645.9841,558.09705,0.025163611,1653.5262,553.4904,0.0164834,1016.21423,1473.9187,0.18962598,1016.8076,1473.5083,0.41225472,1754.1217,1576.8676,0.014750965,1021.4838,1463.7617,0.2585292,1017.7331,1470.4395,0.3932599,1755.6694,1578.6376,0.019777969,1125.0786,1199.4622,0.12764838,1017.861,1472.3971,0.223912,2455.7861,1490.7515,0.050358295,1123.845,1196.3907,0.13973674,1021.80927,1469.4153,0.40367872,2456.5354,1488.1525,0.03702627
labeled-data,2025_silk_01_nologo,img092.png,2449.9128,1185.3885,0.021634623,2646.2166,434.43994,0.023986282,1774.6501,559.04144,0.02750957,1782.7148,554.48975,0.021321788,1760.338,1469.7714,0.17394744,1761.6451,1467.4338,0.4113456,2618.2778,1487.6714,0.01153827,1766.9319,1457.8882,0.29957274,1763.205,1465.4227,0.40115458,2491.8796,1569.9861,0.01665042,1224.0979,1139.5798,0.10465604,1763.2723,1466.2992,0.23694013,2485.7886,1570.525,0.051980842,1222.5222,1134.4935,0.13169964,1767.2853,1464.4713,0.4159828,2486.2961,1567.9502,0.035956033
